Rosi Sexton;1977;United Kingdom;University of Manchester;scientist;no
Karen Uhlenbeck;1942;United States;Brandeis University;scientist;no
Kelly D. Brownell;1951;United States;Rutgers University;scientist;no
Mary K Gaillard;1939;United States;University of Paris;scientist;no
Kelly D. Brownell;1951;United States;Brown University;scientist;no
Robert Brode;1900;United States;California Institute of Technology;scientist;no
Alfred G. Knudson;1922;United States;California Institute of Technology;scientist;no
Harold J. Berman;1918;United States;Dartmouth College;scientist;no
Einar Hille;1894;United States;Stockholm University;scientist;no
Robert Resnick;1923;United States;Johns Hopkins University;scientist;no
Gene Grossman;1955;United States;Massachusetts Institute of Technology;scientist;no
Heidi Hammel;1960;United States;Massachusetts Institute of Technology;scientist;no
Jon Kleinberg;1971;United States;Massachusetts Institute of Technology;scientist;no
Jacob Lurie;1977;United States;Massachusetts Institute of Technology;scientist;no
Samuel Wagstaff;1945;United States;Massachusetts Institute of Technology;scientist;no
Jack Souther;1924;United States;Princeton University;scientist;no
Phillip Griffiths;1938;United States;Princeton University;scientist;no
William L. Jorgensen;1949;United States;Princeton University;scientist;no
David M. Ludlum;1910;United States;Princeton University;scientist;no
Hurd Willett;1903;United States;Princeton University;scientist;no
Kelly D. Brownell;1951;United States;Purdue University;scientist;no
Louis E. Brus;1943;United States;Rice University;scientist;no
Edward Brinton;1924;United States;University of California;scientist;no
Robert Kraft;1927;United States;University of California, Berkeley;scientist;no
David M. Ludlum;1910;United States;University of California, Berkeley;scientist;no
William Roush;1952;United States;University of California, Los Angeles;scientist;no
Marshall Rosenbluth;1927;United States;University of Chicago;scientist;no
Burton Edward Livingston;1875;United States;University of Chicago;scientist;no
Francis Clark Howell;1925;United States;University of Chicago;scientist;no
Robert Kraft;1927;United States;University of Washington;scientist;no
Donald H. Owings;1938;United States;University of Washington;scientist;no
Gene Grossman;1955;United States;Yale University;scientist;no
Harold J. Berman;1918;United States;Yale University;scientist;no
Walter O. Snelling;1880;United States;Yale University;scientist;no
Jon Kleinberg;1971;United States;Cornell University;scientist;no
Samuel Wagstaff;1945;United States;Cornell University;scientist;no
David Dahlin;1917;United States;University of South Dakota;scientist;no
Norman Shumway;1923;United States;Baylor University;scientist;no
Louis E. Brus;1943;United States;Columbia University;scientist;no
Bernard Dwork;1923;United States;Columbia University;scientist;no
Harvey Goldschmid;1940;United States;Columbia University;scientist;no
Alfred G. Knudson;1922;United States;Columbia University;scientist;no
Alexander Fleck;1889;Scotland;University of Glasgow;scientist;no
John Wishart;1898;Scotland;University of Cambridge;scientist;no
John Wishart;1898;Scotland;University of Edinburgh;scientist;no
Bertram Windle;1858;Staffordshire;Trinity College, Dublin;scientist;no
Marcela Carena;1962;Argentina;University of Hamburg;scientist;no
Luis Caffarelli;1948;Argentina;University of Buenos Aires;scientist;no
Georg Gottlob;1956;Austria;Vienna University of Technology;scientist;no
Gilbert Stork;1921;Belgium;University of Florida;scientist;no
Frank Spedding;1902;Canada;University of Michigan;scientist;no
John Cunningham McLennan;1867;Canada;University of Toronto;scientist;no
James Hillier;1915;Canada;University of Toronto;scientist;no
Louis Nirenberg;1925;Canada;McGill University;scientist;no
Yves Fortier;1914;Canada;McGill University;scientist;no
Louis Nirenberg;1925;Canada;New York University;scientist;no
Yves Fortier;1914;Canada;Laval University;scientist;no
Jovan Karamata;1902;Croatia;University of Belgrade;scientist;no
Gernot Zippe;1917;Czech Republic;University of Vienna;scientist;no
Bernard Amadei;1954;France;University of Toronto;scientist;no
Rosi Sexton;1977;France;University of Cambridge;scientist;no
Georges Reeb;1920;France;University of Strasbourg;scientist;no
Stefan Th. Gries;1970;Germany;University of Hamburg;scientist;no
Rolf Landauer;1927;Germany;Harvard University;scientist;no
Karl Otto Christe;1936;Germany;University of Stuttgart;scientist;no
Friedrich Engel;1861;Germany;Humboldt University of Berlin;scientist;no
David Milstein;1947;Germany;Hebrew University of Jerusalem;scientist;no
Friedrich Engel;1861;Germany;Leipzig University;scientist;no
Alwin Reinhold Korselt;1864;Germany;Leipzig University;scientist;no
Alwin Mittasch;1869;Germany;Leipzig University;scientist;no
Rolf Landauer;1927;Germany;Stuyvesant High School;scientist;no
Elisabeth S. Vrba;1942;Germany;University of Cape Town;scientist;no
Albert Adu Boahen;1932;Ghana;University of Ghana;scientist;no
Albert Adu Boahen;1932;Ghana;SOAS, University of London;scientist;no
Marcel Grossmann;1878;Hungary;University of Zurich;scientist;no
Alladi Ramakrishnan;1923;India;Tata Institute of Fundamental Research;scientist;no
Anil Kakodkar;1943;India;Ruparel College;scientist;no
Ali Khademhosseini;1975;Iran;University of Toronto;scientist;no
Gustavo Colonnetti;1886;Italy;Polytechnic University of Turin;scientist;no
Masatoshi Nei;1931;Japan;University of Miyazaki;scientist;no
Masatoshi Nei;1931;Japan;Kyoto University;scientist;no
Hendrik Lenstra;1949;Netherlands;University of Amsterdam;scientist;no
Bert Broer;1916;Netherlands;University of Amsterdam;scientist;no
Yash Pal;1919;Pakistan;Panjab University, Chandigarh;scientist;no
Imtiaz Gilani;1947;Pakistan;Asian Institute of Technology;scientist;no
Carlos Monge Medrano;1884;Peru;National University of San Marcos;scientist;no
Friedrich-Wilhelm Semmler;1860;Poland;University of Strasbourg;scientist;no
Theodor Ionescu;1899;Romania;Paris-Sorbonne University;scientist;no
Nicolae Popescu;1937;Romania;University of Bucharest;scientist;no
Theodor Ionescu;1899;Romania;University of Bucharest;scientist;no
Yuri Leonidovich;1945;Russia;Ural State Technical University;scientist;no
George Alexandrovic Ostrogorsky;1902;Russia;Heidelberg University;scientist;no
Basil Schonland;1896;South Africa;Rhodes University;scientist;no
Basil Schonland;1896;South Africa;Gonville and Caius College, Cambridge;scientist;no
Nikolai Chebotaryov;1894;Ukraine;Taras Shevchenko National University of Kyiv;scientist;no
Edward Eduard;1911;Ukraine;Lviv University;scientist;no
Eduard Eduard;1911;Ukraine;Lviv University;scientist;no
Kofler Eduard;1911;Ukraine;Lviv University;scientist;no
Edward Kofler;1911;Ukraine;Lviv University;scientist;no
Eduard Kofler;1911;Ukraine;Lviv University;scientist;no
Kofler Kofler;1911;Ukraine;Lviv University;scientist;no
Alexander Fleck;1889;United Kingdom;University of Glasgow;scientist;no
John Pendlebury;1904;United Kingdom;University of Cambridge;scientist;no
John Wishart;1898;United Kingdom;University of Cambridge;scientist;no
Rosi Sexton;1977;United Kingdom;University of Cambridge;scientist;no
Alan Baker;1939;United Kingdom;University of Cambridge;scientist;no
John Wishart;1898;United Kingdom;University of Edinburgh;scientist;no
John Pendlebury;1904;United Kingdom;Winchester College;scientist;no
John Bertrand Gurdon;1933;United Kingdom;Christ Church, Oxford;scientist;no
Ioan Mackenzie James;1928;United Kingdom;St Paul's School, London;scientist;no
Ioan Mackenzie James;1928;United Kingdom;The Queen's College, Oxford;scientist;no
Bertram Windle;1858;United Kingdom;Trinity College, Dublin;scientist;no
Wesley R. Elsberry;1960;United States;University of Florida;scientist;no
Karen Uhlenbeck;1942;United States;University of Michigan;scientist;no
Burton Edward Livingston;1875;United States;University of Michigan;scientist;no
Walter O. Snelling;1880;United States;Harvard University;scientist;no
William L. Jorgensen;1949;United States;Harvard University;scientist;no
William Roush;1952;United States;Harvard University;scientist;no
Marshall Rosenbluth;1927;United States;Harvard University;scientist;no
Francis Birch;1903;United States;Harvard University;scientist;no
Charles Bradfield Jr. Morrey;1907;United States;Harvard University;scientist;no
Walter O. Snelling;1880;United States;George Washington University;scientist;no
Hurd Willett;1903;United States;George Washington University;scientist;no
Jacob Lurie;1977;United States;Harvard College;scientist;no
Charles Bradfield Jr. Morrey;1907;United States;Master of Arts;scientist;no
Norman Shumway;1923;United States;Tarleton State University;scientist;no
Harvey Goldschmid;1940;United States;Columbia Law School;scientist;no
Edward Brinton;1924;United States;Haverford College;scientist;no
Marshall Rosenbluth;1927;United States;Stuyvesant High School;scientist;no
Jack Souther;1924;United States;University of British Columbia;scientist;no
Gordon Morgan Holmes;1876;Republic of Ireland;Trinity College, Dublin;scientist;no
Arthur Richard Newton;1951;Australia;University of Melbourne;scientist;no
Samuel L. Braunstein;1961;Australia;University of Melbourne;scientist;no
Pattie Maes;1961;Belgium;Vrije Universiteit Brussel;scientist;no
Anil Kakodkar;1943;India;Veermata Jijabai Technological Institute;scientist;no
Anil Kakodkar;1943;India;University of Mumbai;scientist;no
Alladi Ramakrishnan;1923;India;University of Madras;scientist;no
Gustavo Colonnetti;1886;Italy;University of Turin;scientist;no
Giovanni Battista Grassi;1854;Italy;University of Pavia;scientist;no
Akira Fujishima;1942;Japan;University of Tokyo;scientist;no
Phillip Griffiths;1938;United States;Wake Forest University;scientist;no
Norman Shumway;1923;United States;University of Minnesota;scientist;no
Robert Brode;1900;United States;Whitman College;scientist;no
Henry Augustus Pilsbry;1862;United States;University of Iowa;scientist;no
Norman Shumway;1923;United States;Vanderbilt University;scientist;no
William Maddock Bayliss;1860;England;University College London;scientist;no
Roger Blandford;1949;Lincolnshire;St John's College, Cambridge;scientist;no
Roger Blandford;1949;Lincolnshire;California Institute of Technology;scientist;no
Ian Frazer;1953;Scotland;Bachelor of Medicine, Bachelor of Surgery;scientist;no
Mike Develin;1980;Australia;University of California, Berkeley;scientist;no
Lorella Jones;1943;Canada;California Institute of Technology;scientist;no
Merton Williams;1883;Canada;Yale University;scientist;no
William George MacCallum;1874;Canada;Johns Hopkins School of Medicine;scientist;no
Thorkild Jakobsen;1904;Denmark;University of Chicago;scientist;no
Felix Otto;1966;Germany;University of Bonn;scientist;no
Demetrios Christodoulou;1951;Greece;Princeton University;scientist;no
Alexander Christakis;1937;Greece;Yale University;scientist;no
Zvi Galil;1947;Israel;Cornell University;scientist;no
Eugenio Elia Levi;1883;Italy;Scuola Normale Superiore di Pisa;scientist;no
Veniamin Kagan;1869;Lithuania;Odessa University;scientist;no
Dirk Polder;1919;Netherlands;Leiden University;scientist;no
Nicholas Georgescu-Roegen;1906;Romania;Paris Institute of Statistics;scientist;no
Nicholas Georgescu-Roegen;1906;Romania;University College London;scientist;no
Miron Nicolescu;1903;Romania;University of Paris;scientist;no
Nikolai Konstantinovich Kolstov;1872;Russia;Moscow State University;scientist;no
Sergey Borisovich Stechkin;1920;Russia;Moscow State University;scientist;no
Mikhail Kryukov;1932;Russia;Peking University;scientist;no
Jordi Folch Pi;1911;Spain;University of Barcelona;scientist;no
Peter Nordin;1965;Sweden;Chalmers University of Technology;scientist;no
Peter Nordin;1965;Sweden;University of Gothenburg;scientist;no
Lennart Post;1884;Sweden;Uppsala University;scientist;no
Hilmi Volkan Demir;1976;Turkey;Stanford University;scientist;no
Alexander A. Bogomolets;1881;Ukraine;Odessa University;scientist;no
Christopher Kelk Ingold;1893;United Kingdom;Imperial College London;scientist;no
Roger Blandford;1949;United Kingdom;St John's College, Cambridge;scientist;no
William Maddock Bayliss;1860;United Kingdom;University College London;scientist;no
Keith Usherwood Ingold;1929;United Kingdom;University of London;scientist;no
Roger Blandford;1949;United Kingdom;California Institute of Technology;scientist;no
Michael Healy;1923;United Kingdom;Trinity College, Cambridge;scientist;no
Ian Frazer;1953;United Kingdom;Bachelor of Medicine, Bachelor of Surgery;scientist;no
Richard Lower;1929;United States;Amherst College;scientist;no
James R. Houck;1940;United States;Carnegie Mellon University;scientist;no
Robert H. Burris;1914;United States;South Dakota State University;scientist;no
Dorothea Klumpke;1861;United States;University of Paris;scientist;no
Richard Goldstein;1927;United States;California Institute of Technology;scientist;no
Leonard Herzenberg;1931;United States;California Institute of Technology;scientist;no
Nancy Andrews;1958;United States;Massachusetts Institute of Technology;scientist;no
Francis Sears;1898;United States;Massachusetts Institute of Technology;scientist;no
Michael James Gaffey;1945;United States;Massachusetts Institute of Technology;scientist;no
Stephen J. Lippard;1940;United States;Massachusetts Institute of Technology;scientist;no
Joshua Wurman;1960;United States;Massachusetts Institute of Technology;scientist;no
Joseph Rychlak;1928;United States;Ohio State University;scientist;no
Gordon Hammes;1934;United States;Princeton University;scientist;no
Dennis Sullivan;1941;United States;Princeton University;scientist;no
Russell H. Fazio;1952;United States;Princeton University;scientist;no
William Thomas Pecora;1913;United States;Princeton University;scientist;no
Lori Ann Setton;1962;United States;Princeton University;scientist;no
Richard Goldstein;1927;United States;Purdue University;scientist;no
Dennis Sullivan;1941;United States;Rice University;scientist;no
William Ralph Maxon;1877;United States;Syracuse University;scientist;no
Harold Loesch;1926;United States;Texas A&M University;scientist;no
James R. Biard;1931;United States;Texas A&M University;scientist;no
Saul Perlmutter;1959;United States;University of California, Berkeley;scientist;no
Roger Revelle;1909;United States;University of California, Berkeley;scientist;no
Herbert S. Gutowsky;1919;United States;University of California, Berkeley;scientist;no
Joseph Sgro;1949;United States;University of California, Los Angeles;scientist;no
Bertram Joseph Cohler;1938;United States;University of Chicago;scientist;no
David Hendricks Bergey;1860;United States;University of Pennsylvania;scientist;no
Ernest Hilgard;1904;United States;Yale University;scientist;no
Nancy Andrews;1958;United States;Yale University;scientist;no
Wilfrid Rall;1922;United States;Yale University;scientist;no
Richard Lower;1929;United States;Cornell University;scientist;no
G. William Skinner;1925;United States;Cornell University;scientist;no
Russell H. Fazio;1952;United States;Cornell University;scientist;no
James R. Houck;1940;United States;Cornell University;scientist;no
Herbert S. Gutowsky;1919;United States;Indiana University;scientist;no
Lori Ann Setton;1962;United States;Columbia University;scientist;no
William Maddock Bayliss;1860;England;University of Oxford;scientist;no
Roger Blandford;1949;Lincolnshire;Institute for Advanced Study;scientist;no
Roger Blandford;1949;Lincolnshire;Magdalene College, Cambridge;scientist;no
Leslie Peter Wenham;1911;North Yorkshire;Durham University;scientist;no
Ian Frazer;1953;Scotland;Bachelor of Science;scientist;no
Ian Frazer;1953;Scotland;University of Edinburgh;scientist;no
Ian Frazer;1953;Scotland;Walter and Eliza Hall Institute of Medical Research;scientist;no
Ian Frazer;1953;Scotland;University of Melbourne;scientist;no
Robin Hill;1899;Warwickshire;Emmanuel College, Cambridge;scientist;no
Norman Barnett Tindale;1900;Australia;University of Adelaide;scientist;no
Mike Develin;1980;Australia;Harvard University;scientist;no
Merton Williams;1883;Canada;Queen's University;scientist;no
Edwin H. Colpitts;1872;Canada;Harvard University;scientist;no
Lorella Jones;1943;Canada;Harvard University;scientist;no
Edwin H. Colpitts;1872;Canada;Mount Allison University;scientist;no
Hedvig Hricak;1946;Croatia;University of Zagreb;scientist;no
Hellmut Diwald;1924;Czech Republic;University of Hamburg;scientist;no
Hellmut Diwald;1924;Czech Republic;University of Erlangen-Nuremberg;scientist;no
Thorkild Jakobsen;1904;Denmark;University of Copenhagen;scientist;no
Zeresenay Alemseged;1969;Ethiopia;Addis Ababa University;scientist;no
Yvonne Choquet-Bruhat;1923;France;Centre national de la recherche scientifique;scientist;no
Anatoly Andriyashev;1910;France;Saint Petersburg State University;scientist;no
Julius Bredt;1855;Germany;University of Strasbourg;scientist;no
Hartmut Surmann;1963;Germany;Technical University of Dortmund;scientist;no
Till Roenneberg;1953;Germany;Ludwig Maximilian University of Munich;scientist;no
Tibor Gallai;1912;Hungary;Budapest University of Technology and Economics;scientist;no
Sunil Verma;1974;India;University of Oxford;scientist;no
Ramachandra S. Hosmane;1944;India;Karnatak University;scientist;no
Ramachandra S. Hosmane;1944;India;University of South Florida;scientist;no
Jim Al-Khalili;1962;Iraq;University of Surrey;scientist;no
Zvi Galil;1947;Israel;Tel Aviv University;scientist;no
Yoshimaro Yamashina;1900;Japan;Hokkaido University;scientist;no
Shizuo Kakutani;1911;Japan;Tohoku University;scientist;no
Yoshimaro Yamashina;1900;Japan;University of Tokyo;scientist;no
Hendrik de Wit;1909;Netherlands;University of Amsterdam;scientist;no
Athar Ali;1963;Pakistan;NED University of Engineering and Technology;scientist;no
Rudolf Jaenisch;1942;Poland;Ludwig Maximilian University of Munich;scientist;no
Sergei Vasiljevich Lebedev;1874;Poland;Saint Petersburg State University;scientist;no
Edgar Lobel;1888;Romania;Balliol College, Oxford;scientist;no
Miron Nicolescu;1903;Romania;University of Bucharest;scientist;no
Nicholas Georgescu-Roegen;1906;Romania;University of Bucharest;scientist;no
Vladimir Nikolaevich Kopylov;1947;Russia;Moscow Institute of Physics and Technology;scientist;no
Alexander Kovarski;1944;Russia;D. Mendeleev University of Chemical Technology of Russia;scientist;no
Ljubov Rebane;1929;Russia;Saint Petersburg State University;scientist;no
Dr. Miodrag Radulovacki;1933;Serbia;University of Belgrade;scientist;no
Peter Nordin;1965;Sweden;Technical University of Dortmund;scientist;no
Walther Zimmerli;1907;Switzerland;University of Zurich;scientist;no
Walther Zimmerli;1907;Switzerland;Humboldt University of Berlin;scientist;no
Zeynep Korkmaz;1922;Turkey;Ankara University;scientist;no
Hilmi Volkan Demir;1976;Turkey;Bilkent University;scientist;no
Jacob Tamarkin;1888;Ukraine;Saint Petersburg State University;scientist;no
William Maddock Bayliss;1860;United Kingdom;University of Oxford;scientist;no
Keith Usherwood Ingold;1929;United Kingdom;University of Oxford;scientist;no
Ian Frazer;1953;United Kingdom;Bachelor of Science;scientist;no
Leslie Peter Wenham;1911;United Kingdom;Durham University;scientist;no
Ian Frazer;1953;United Kingdom;University of Edinburgh;scientist;no
Robert Millner Shackleton;1909;United Kingdom;University of Liverpool;scientist;no
Ian Frazer;1953;United Kingdom;Walter and Eliza Hall Institute of Medical Research;scientist;no
Reuben Goodstein;1912;United Kingdom;Birkbeck, University of London;scientist;no
Tom Blundell;1942;United Kingdom;Brasenose College, Oxford;scientist;no
Robin Hill;1899;United Kingdom;Emmanuel College, Cambridge;scientist;no
Roger Blandford;1949;United Kingdom;Institute for Advanced Study;scientist;no
Roger Blandford;1949;United Kingdom;Magdalene College, Cambridge;scientist;no
Ian Frazer;1953;United Kingdom;University of Melbourne;scientist;no
William Gould Dow;1895;United States;University of Michigan;scientist;no
John Bargh;1955;United States;University of Michigan;scientist;no
David Morrison;1940;United States;Harvard University;scientist;no
Michael Viscardi;1989;United States;Harvard University;scientist;no
Ernest Codman;1869;United States;Harvard University;scientist;no
Saul Perlmutter;1959;United States;Harvard University;scientist;no
Joan A Steitz;1941;United States;Harvard University;scientist;no
Joseph Slepian;1891;United States;Harvard University;scientist;no
William Thomas Pecora;1913;United States;Harvard University;scientist;no
Herbert S. Gutowsky;1919;United States;Harvard University;scientist;no
G. William Skinner;1925;United States;Deep Springs College;scientist;no
Walter W. Granger;1872;United States;Middlebury College;scientist;no
John Bargh;1955;United States;New York University;scientist;no
Peter Suber;1951;United States;Northwestern University;scientist;no
Joe L. Kincheloe;1950;United States;University of Tennessee;scientist;no
Robert Sylwester;1927;United States;Concordia University (Nebraska);scientist;no
Joan A Steitz;1941;United States;Antioch College;scientist;no
Joseph Sgro;1949;United States;Leonard M. Miller School of Medicine;scientist;no
Leonard Herzenberg;1931;United States;Brooklyn College;scientist;no
Virginia Ragsdale;1870;United States;Bryn Mawr College;scientist;no
Virginia Ragsdale;1870;United States;Guilford College;scientist;no
Nancy Andrews;1958;United States;Harvard Medical School;scientist;no
Stephen J. Lippard;1940;United States;Haverford College;scientist;no
Roger Revelle;1909;United States;Pomona College;scientist;no
Michael James Gaffey;1945;United States;University of Iowa;scientist;no
Raymond Lindeman;1915;United States;University of Minnesota;scientist;no
Neal R. Amundson;1916;United States;University of Minnesota;scientist;no
William Gould Dow;1895;United States;University of Minnesota;scientist;no
Robert Sylwester;1927;United States;University of Oregon;scientist;no
G. Michael Deeb;1949;United States;University of Pittsburgh;scientist;no
Gideon John Davies;1964;England;Doctor of Philosophy;scientist;no
Gideon John Davies;1964;England;University of Bristol;scientist;no
Christopher Dye;1956;Northern Ireland;University of Oxford;scientist;no
Klaus Biemann;1926;Austria;Organic chemistry;scientist;no
Carl August Attems;1868;Austria;University of Vienna;scientist;no
Ille Gebeshuber;1969;Austria;Vienna University of Technology;scientist;no
Gauss Moutinho Cordeiro;1952;Brazil;Imperial College London;scientist;no
Eli Franklin Burton;1879;Canada;University of Toronto;scientist;no
Kai Lai Chung;1917;China;Tsinghua University;scientist;no
Kai Lai Chung;1917;China;Princeton University;scientist;no
Meie Ren;1913;China;University of Glasgow;scientist;no
Victor Albert Bailey;1895;Egypt;University of Oxford;scientist;no
Michael Theobald;1948;Germany;University of Bonn;scientist;no
Alexander Stephan;1946;Germany;Princeton University;scientist;no
Alexander Stephan;1946;Germany;University of Michigan;scientist;no
Andrew Keller;1925;Hungary;University of Bristol;scientist;no
Ashok Jhunjhunwala;1953;India;Indian Institute of Technology Kanpur;scientist;no
Syed Zahoor Qasim;1926;India;Aligarh Muslim University;scientist;no
Chandra Talpade Mohanty;1955;India;University of Delhi;scientist;no
Sharam Kohan;1973;Israel;University of Oxford;scientist;no
Sharam Kohan;1973;Israel;University of Tehran;scientist;no
Sharam Kohan;1973;Israel;Harvard University;scientist;no
Jan L. A. van der Snepscheut;1953;Netherlands;Eindhoven University of Technology;scientist;no
Alicia Nitecki;1942;Poland;Kent State University;scientist;no
Hans Charles Freeman;1929;Poland;University of Sydney;scientist;no
Hans Charles Freeman;1929;Poland;Doctor of Philosophy;scientist;no
Hans Charles Freeman;1929;Poland;Master of Science;scientist;no
Gheorghe Mihoc;1906;Romania;Sapienza University of Rome;scientist;no
Ivan Privalov;1891;Russia;Moscow State University;scientist;no
Fritz David Carlson;1888;Sweden;Uppsala University;scientist;no
Roy Sambles;1945;United Kingdom;Imperial College London;scientist;no
Leonard Erskine Hill;1858;United Kingdom;University College London;scientist;no
William Benson;1885;United Kingdom;University of Sydney;scientist;no
Gideon John Davies;1964;United Kingdom;Doctor of Philosophy;scientist;no
Gideon John Davies;1964;United Kingdom;University of Bristol;scientist;no
Christopher Dye;1956;United Kingdom;University of Oxford;scientist;no
Charles Whitman Cross;1854;United States;Amherst College;scientist;no
Charlotte Erickson;1923;United States;London School of Economics;scientist;no
Anthony Cortese;1947;United States;Tufts University;scientist;no
Michael D. Cohen;1945;United States;University of California, Irvine;scientist;no
Bill Sutherland;1942;United States;Washington University in St. Louis;scientist;no
Tom N Cornsweet;1929;United States;Brown University;scientist;no
James P. Gordon;1928;United States;Massachusetts Institute of Technology;scientist;no
Samuel Cate Prescott;1872;United States;Massachusetts Institute of Technology;scientist;no
C.R. Hagen;1937;United States;Massachusetts Institute of Technology;scientist;no
Carl Wunsch;1941;United States;Massachusetts Institute of Technology;scientist;no
Paul Allen Catlin;1948;United States;Ohio State University;scientist;no
Seth Lederman;1957;United States;Princeton University;scientist;no
Robert W. Bower;1936;United States;University of California, Berkeley;scientist;no
Frederic Wakeman Junior;1937;United States;University of California, Berkeley;scientist;no
Brian Macwhinney;1945;United States;University of California, Berkeley;scientist;no
Evan Caminker;1961;United States;University of California, Los Angeles;scientist;no
William J. Dreyer;1928;United States;University of Washington;scientist;no
Brian Kobilka;1955;United States;Yale University;scientist;no
Tom N Cornsweet;1929;United States;Cornell University;scientist;no
Charlotte Erickson;1923;United States;Cornell University;scientist;no
Floyd K. Richtmyer;1881;United States;Cornell University;scientist;no
C.R. Hagen;1937;United States;Luther High School North;scientist;no
John Lawrence;1904;United States;University of South Dakota;scientist;no
Kimberly Wright Cassidy;1963;United States;Doctor of Philosophy;scientist;no
C.R. Hagen;1937;United States;Doctor of Philosophy;scientist;no
Anna J. Harrison;1912;United States;University of Missouri;scientist;no
Seth Lederman;1957;United States;Columbia University;scientist;no
James P. Gordon;1928;United States;Columbia University;scientist;no
Moses Abramovitz;1912;United States;Columbia University;scientist;no
Fred Bentley;1914;United States;University of Alberta;scientist;no
John Avise;1948;United States;University of Michigan;scientist;no
Na'im Akbar;1944;United States;University of Michigan;scientist;no
Frederic Wakeman Junior;1937;United States;Harvard University;scientist;no
Jane Shelby Richardson;1941;United States;Harvard University;scientist;no
Lauriston Sharp;1907;United States;Harvard University;scientist;no
William Fogg Osgood;1864;United States;Harvard University;scientist;no
John Lawrence;1904;United States;Harvard University;scientist;no
P. Leonard Guarente;1952;United States;Harvard University;scientist;no
Moses Abramovitz;1912;United States;Harvard University;scientist;no
David Mermin;1935;United States;Harvard University;scientist;no
C.R. Hagen;1937;United States;Master of Science;scientist;no
Habibullo Abdussamatov;1940;Uzbekistan;Pulkovo Observatory;scientist;no
Christopher Dye;1956;Northern Ireland;University of York;scientist;no
Miguel Walsh;1987;Argentina;University of Buenos Aires;scientist;no
Klaus Biemann;1926;Austria;University of Innsbruck;scientist;no
Mikhail Budyko;1920;Belarus;Saint Petersburg State Polytechnic University;scientist;no
Arthur Wehnelt;1871;Brazil;Humboldt University of Berlin;scientist;no
Arthur Vineberg;1903;Canada;McGill University;scientist;no
Paul Marmet;1932;Canada;Laval University;scientist;no
Meie Ren;1913;China;Nanjing University;scientist;no
Gia Dvali;1964;Georgia;Tbilisi State University;scientist;no
Hans Kosterlitz;1903;Germany;Humboldt University of Berlin;scientist;no
Heinz Bauer;1928;Germany;University of Erlangen-Nuremberg;scientist;no
Michael Theobald;1948;Germany;University of Regensburg;scientist;no
Nahum Sonenberg;1946;Germany;Tel Aviv University;scientist;no
Nahum Sonenberg;1946;Germany;Weizmann Institute of Science;scientist;no
Syed Zahoor Qasim;1926;India;Bangor University;scientist;no
Ashok Jhunjhunwala;1953;India;University of Maine;scientist;no
Syed Zahoor Qasim;1926;India;MIC Allahabad;scientist;no
Madjid Samii;1937;Iran;University of Mainz;scientist;no
Menachem Magidor;1946;Israel;Hebrew University of Jerusalem;scientist;no
Micha Sharir;1950;Israel;Tel Aviv University;scientist;no
Andrea Malchiodi;1972;Italy;International School for Advanced Studies;scientist;no
Margherita Hack;1922;Italy;University of Florence;scientist;no
Emad Abdullah Ayasrah;1980;Jordan;University of Jordan;scientist;no
Emad Abdullah Ayasrah;1980;Jordan;Yarmouk University;scientist;no
Alicia Nitecki;1942;Poland;University of Sheffield;scientist;no
Milica Kacin Wohinz;1930;Slovenia;University of Ljubljana;scientist;no
Paul ten Bruggencate;1901;Switzerland;Ludwig Maximilian University of Munich;scientist;no
Christopher Dye;1956;United Kingdom;University of York;scientist;no
Samuel Tolansky;1907;United Kingdom;Colleges of Durham University;scientist;no
Samuel Tolansky;1907;United Kingdom;Durham University;scientist;no
Anthony French;1920;United Kingdom;University of Cambridge;scientist;no
William Benson;1885;United Kingdom;University of Cambridge;scientist;no
Leonard Erskine Hill;1858;United Kingdom;Haileybury and Imperial Service College;scientist;no
Murray Roston;1928;United Kingdom;Queens' College, Cambridge;scientist;no
William Benson;1885;United Kingdom;University of Tasmania;scientist;no
Arthur C. Cope;1909;United States;Butler University;scientist;no
Gerard C. Bond;1940;United States;Capital University;scientist;no
Kimberly Wright Cassidy;1963;United States;Bachelor of Arts;scientist;no
Kimberly Wright Cassidy;1963;United States;Master of Arts;scientist;no
Charles Hyde Warren;1876;United States;Sheffield Scientific School;scientist;no
Bryan Stevenson;1959;United States;Eastern University (United States);scientist;no
William Fogg Osgood;1864;United States;University of Erlangen-Nuremberg;scientist;no
Anthony Cortese;1947;United States;Harvard T.H. Chan School of Public Health;scientist;no
Paul Julian;1929;United States;Pennsylvania State University;scientist;no
James L. Pharr;1955;United States;Grand Canyon University;scientist;no
Donald J. Metz;1924;United States;St. Francis College;scientist;no
Lilian Vaughan Morgan;1870;United States;Bryn Mawr College;scientist;no
Bryan Stevenson;1959;United States;Harvard Law School;scientist;no
Bryan Stevenson;1959;United States;John F. Kennedy School of Government;scientist;no
Charles Whitman Cross;1854;United States;Leipzig University;scientist;no
Donald J. Metz;1924;United States;New York University Polytechnic School of Engineering;scientist;no
Bill Sutherland;1942;United States;Stony Brook University;scientist;no
Jane Shelby Richardson;1941;United States;Swarthmore College;scientist;no
Gerard C. Bond;1940;United States;University of Alaska system;scientist;no
William Thomas Councilman;1854;United States;University of Maryland, Baltimore;scientist;no
Fred Bentley;1914;United States;University of Minnesota;scientist;no
Brian Kobilka;1955;United States;University of Minnesota Duluth;scientist;no
