Morris E. Leeds;1869;United States;Humboldt University of Berlin;no
Alan N. Shapiro;1956;United States;New York University;no
Peter Pronovost;1965;United States;Bachelor of Arts;no
Peter Pronovost;1965;United States;Doctor of Science;no
James Van Allen;1914;United States;Iowa Wesleyan College;no
Marlan O. Scully;1939;United States;Casper College;no
John Fillmore Hayford;1868;United States;Cornell University College of Engineering;no
Abdulalim A. Shabazz;1927;United States;Lincoln University (Pennsylvania);no
Barton H. Warnock;1911;United States;University of Texas at Austin;no
Richard Hamilton;1943;United States;Walnut Hills High School (Cincinnati, Ohio);no
Wylie W. Vale;1941;United States;Baylor College of Medicine;no
Marston Morse;1892;United States;Colby College;no
William Swann;1952;United States;Gettysburg College;no
Lee Smolin;1955;United States;Hampshire College;no
Morris E. Leeds;1869;United States;Haverford College;no
Arthur J. Cronquist;1919;United States;Idaho State University;no
Marlan O. Scully;1939;United States;Rensselaer Polytechnic Institute;no
Barton H. Warnock;1911;United States;Sul Ross State University;no
Maurice Berger;1956;United States;The Graduate Center, CUNY;no
Beth Shapiro;1976;United States;University of Georgia;no
James Van Allen;1914;United States;University of Iowa;no
Arthur J. Cronquist;1919;United States;University of Minnesota;no
Malcolm Renfrew;1910;United States;University of Minnesota;no
William Swann;1952;United States;University of Minnesota;no
Elias Porter;1914;United States;University of Oregon;no
Marlan O. Scully;1939;United States;University of Wyoming;no
Arthur J. Cronquist;1919;United States;Utah State University;no
Erna Schneider Hoover;1926;United States;Wellesley College;no
Ivor Owen Grattan-Guinness;1941;Derbyshire;London School of Economics;no
Ivor Owen Grattan-Guinness;1941;Derbyshire;University of London;no
Ivor Owen Grattan-Guinness;1941;England;London School of Economics;no
Ivor Owen Grattan-Guinness;1941;England;University of London;no
Beatrice Tinsley;1941;England;University of Canterbury;no
Basil John Mason;1923;Norfolk;University of Nottingham;no
Seamus Deane;1940;Northern Ireland;Pembroke College, Cambridge;no
J. Hyam Rubinstein;1948;Australia;University of California, Berkeley;no
David Weitz;1951;Canada;University of Waterloo;no
Raymond Lemieux;1920;Canada;Ohio State University;no
Arthur Jeffrey Dempster;1886;Canada;Doctor of Philosophy;no
Frederick Jelinek;1932;Czech Republic;Massachusetts Institute of Technology;no
Erich Leo Lehmann;1917;France;Doctor of Philosophy;no
Rudolf Peierls;1907;Germany;University of Manchester;no
Michael Artin;1934;Germany;Princeton University;no
Hermann Gummel;1923;Germany;Syracuse University;no
Hermann Gummel;1923;Germany;University of Marburg;no
Luigi Ambrosio;1963;Italy;Doctor of Philosophy;no
Ennio De Giorgi;1928;Italy;Sapienza University of Rome;no
Luigi Ambrosio;1963;Italy;Scuola Normale Superiore di Pisa;no
Hector Ruiz;1945;Mexico;Rice University;no
Pieter Moree;1956;Netherlands;Leiden University;no
Hendrik Brugt Gerhard Casimir;1909;Netherlands;Leiden University;no
David Garner;1928;New Zealand;Victoria University of Wellington;no
Eugene B. Dynkin;1924;Russia;Moscow State University;no
Mikhail Vasilyevich Menshikov;1948;Russia;Moscow State University;no
Juan Ignacio Cirac Sasturain;1965;Spain;Complutense University of Madrid;no
Gunnar Myrdal;1898;Sweden;Stockholm University;no
Ivor Owen Grattan-Guinness;1941;United Kingdom;London School of Economics;no
David Jack;1924;United Kingdom;University of London;no
Ivor Owen Grattan-Guinness;1941;United Kingdom;University of London;no
John Shepherd;1946;United Kingdom;Pembroke College, Cambridge;no
Seamus Deane;1940;United Kingdom;Pembroke College, Cambridge;no
Beatrice Tinsley;1941;United Kingdom;University of Canterbury;no
Basil John Mason;1923;United Kingdom;University of Nottingham;no
David Jack;1924;United Kingdom;Royal College of Science and Technology;no
Eslanda Goode Robeson;1895;United States;London School of Economics;no
William Le Roy Emmet;1858;United States;United States Naval Academy;no
Nick J. Bruno;1951;United States;University of Mississippi;no
Ida Pauline Rolf;1896;United States;Barnard College;no
Gene Myers;1953;United States;California Institute of Technology;no
Eric Allin Cornell;1961;United States;Massachusetts Institute of Technology;no
Samuel Madden;1976;United States;Massachusetts Institute of Technology;no
William Goddard;1913;United States;Occidental College;no
Esther Takeuchi;1953;United States;Ohio State University;no
David Pines;1924;United States;Princeton University;no
Donald Howard Menzel;1901;United States;Princeton University;no
Melvin Hochster;1943;United States;Princeton University;no
Philip Bobbitt;1948;United States;Princeton University;no
James Tour;1959;United States;Purdue University;no
Eric Allin Cornell;1961;United States;Stanford University;no
James Tour;1959;United States;Stanford University;no
Loren Mosher;1933;United States;Stanford University;no
James Tour;1959;United States;Syracuse University;no
James L. Patton;1941;United States;University of Arizona;no
Samuel Madden;1976;United States;University of California, Berkeley;no
Glen Culler;1927;United States;University of California, Berkeley;no
Louis Leon Thurstone;1887;United States;University of Chicago;no
George David Birkhoff;1884;United States;University of Chicago;no
Paul R. Ehrlich;1932;United States;University of Pennsylvania;no
Ray Blanchard;1945;United States;University of Pennsylvania;no
Esther Takeuchi;1953;United States;University of Pennsylvania;no
Victor Blanchard Scheffer;1906;United States;University of Washington;no
John Ostrom;1928;United States;Yale University;no
Peter Moore;1939;United States;Yale University;no
David Morris Lee;1931;United States;Yale University;no
John Amsden Starkweather;1925;United States;Yale University;no
Irwin I. Shapiro;1929;United States;Cornell University;no
Louis Leon Thurstone;1887;United States;Cornell University;no
John Amsden Starkweather;1925;United States;Clinical psychology;no
Herbert Wechsler;1909;United States;City College of New York;no
Eslanda Goode Robeson;1895;United States;Columbia University;no
John Ostrom;1928;United States;Columbia University;no
Anne Treisman;1935;England;University of Oxford;no
Beatrice Tinsley;1941;England;University of Texas at Austin;no
Edward Charles Titchmarsh;1899;England;Balliol College, Oxford;no
John A. Ratcliffe;1902;Lancashire;University of Cambridge;no
Digby McLaren;1919;Northern Ireland;University of Michigan;no
Seamus Deane;1940;Northern Ireland;Queen's University Belfast;no
Robert Petrie;1906;Scotland;University of Michigan;no
Raymond Lemieux;1920;Canada;University of Alberta;no
Arthur Jeffrey Dempster;1886;Canada;University of Toronto;no
David Weitz;1951;Canada;Harvard University;no
Raymond Lemieux;1920;Canada;McGill University;no
Michael Artin;1934;Germany;Harvard University;no
Hans Goldschmidt;1861;Germany;Humboldt University of Berlin;no
Rudolf Peierls;1907;Germany;Humboldt University of Berlin;no
Hans Euler-Chelpin;1873;Germany;Humboldt University of Berlin;no
Richard Brauer;1901;Germany;Humboldt University of Berlin;no
Rudolf Arnheim;1904;Germany;Humboldt University of Berlin;no
Eugen Bamberger;1857;Germany;Humboldt University of Berlin;no
Hans von Mangoldt;1854;Germany;Humboldt University of Berlin;no
Rudolf Peierls;1907;Germany;University of Cambridge;no
Gerson Goldhaber;1924;Germany;Hebrew University of Jerusalem;no
Eugen Bamberger;1857;Germany;Heidelberg University;no
Rudolf Peierls;1907;Germany;Leipzig University;no
Johannes Franz Hartmann;1865;Germany;Leipzig University;no
Rudolf Peierls;1907;Germany;Ludwig Maximilian University of Munich;no
Oskar Perron;1880;Germany;Ludwig Maximilian University of Munich;no
Eugen Bamberger;1857;Germany;Ludwig Maximilian University of Munich;no
Tom W. B. Kibble;1932;India;University of Edinburgh;no
Ghil'ad Zuckermann;1971;Israel;University of Oxford;no
Jules A. Hoffmann;1941;Luxembourg;University of Strasbourg;no
Hector Ruiz;1945;Mexico;University of Texas at Austin;no
David Garner;1928;New Zealand;New York University;no
Pedro Paulet Mostajo;1874;Peru;University of Paris III: Sorbonne Nouvelle;no
David Botstein;1942;Switzerland;University of Michigan;no
David Botstein;1942;Switzerland;Harvard University;no
Victor Goldschmidt;1888;Switzerland;University of Oslo;no
David Jack;1924;United Kingdom;University of Glasgow;no
Digby McLaren;1919;United Kingdom;University of Michigan;no
Robert Petrie;1906;United Kingdom;University of Michigan;no
Anne Treisman;1935;United Kingdom;University of Oxford;no
Graham Bell;1949;United Kingdom;University of Oxford;no
John Shepherd;1946;United Kingdom;Cavendish Laboratory;no
John Shepherd;1946;United Kingdom;University of Cambridge;no
John A. Ratcliffe;1902;United Kingdom;University of Cambridge;no
Beatrice Tinsley;1941;United Kingdom;University of Texas at Austin;no
Edward Charles Titchmarsh;1899;United Kingdom;Balliol College, Oxford;no
Seamus Deane;1940;United Kingdom;Queen's University Belfast;no
Cassius Jackson Keyser;1862;United States;Columbia University;no
David Rosenhan;1929;United States;Columbia University;no
Heinrich Ries;1871;United States;Columbia University;no
Ida Pauline Rolf;1896;United States;Columbia University;no
Henry Field;1902;United States;University of Oxford;no
Philip Bobbitt;1948;United States;University of Oxford;no
Irwin I. Shapiro;1929;United States;Harvard University;no
Loren Mosher;1933;United States;Harvard University;no
Melvin Hochster;1943;United States;Harvard University;no
Peter Moore;1939;United States;Harvard University;no
Robert B. Wilson;1937;United States;Harvard University;no
David Morris Lee;1931;United States;Harvard University;no
Garrett Birkhoff;1911;United States;Harvard University;no
Jesse Richard Pitts;1921;United States;Harvard University;no
Eslanda Goode Robeson;1895;United States;Hartford Seminary;no
David Rosenhan;1929;United States;Yeshiva College (Yeshiva University);no
Fred Meissner;1931;United States;Colorado School of Mines;no
Doris M Cochran;1898;United States;George Washington University;no
Frank Burr Mallory;1862;United States;Harvard College;no
E. Morton Jellinek;1890;United States;Humboldt University of Berlin;no
Heinrich Ries;1871;United States;Humboldt University of Berlin;no
John Amsden Starkweather;1925;United States;Northwestern University;no
Garrett Birkhoff;1911;United States;University of Cambridge;no
Doris M Cochran;1898;United States;University of Maryland, College Park;no
Gary Westfall;1950;United States;University of Texas at Austin;no
William Maples;1937;United States;University of Texas at Austin;no
Herbert Wechsler;1909;United States;Columbia Law School;no
Frank Burr Mallory;1862;United States;Harvard Medical School;no
Keith Millis;1915;United States;Rensselaer Polytechnic Institute;no
Digby McLaren;1919;Republic of Ireland;University of Michigan;no
Ivor Owen Grattan-Guinness;1941;Derbyshire;Wadham College, Oxford;no
Ivor Owen Grattan-Guinness;1941;England;Wadham College, Oxford;no
Fritz Ullmann;1875;Germany;University of Geneva;no
Ghil'ad Zuckermann;1971;Israel;St Hugh's College, Oxford;no
Ghil'ad Zuckermann;1971;Israel;Tel Aviv University;no
Francesco Severi;1879;Italy;University of Turin;no
Konstantin Petrzhak;1907;Poland;Saint Petersburg State University;no
Vladimir Ivanovich Smirnov;1887;Russia;Saint Petersburg State University;no
Ivor Owen Grattan-Guinness;1941;United Kingdom;Wadham College, Oxford;no
Elmer S. Riggs;1869;United States;University of Kansas;no
John Ostrom;1928;United States;Union College;no
Michael Lynch;1951;United States;University of Minnesota;no
David Morris Lee;1931;United States;University of Connecticut;no
Nick J. Bruno;1951;United States;Southeastern Louisiana University;no
Donald Howard Menzel;1901;United States;University of Denver;no
Philip Bobbitt;1948;United States;Yale Law School;no
Gene Myers;1953;United States;University of Colorado Boulder;no
Richard Susskind;1961;Scotland;University of Glasgow;no
John Currie Gunn;1916;Scotland;University of Glasgow;no
Colin Blakemore;1944;Warwickshire;University of California, Berkeley;no
Samuel Epstein;1919;Belarus;University of Manitoba;no
Aise Johan De Jong;1966;Belgium;Leiden University;no
Anna Christina Nobre De Ozorio;1963;Brazil;Williams College;no
Anna Christina Nobre De Ozorio;1963;Brazil;Yale University;no
Lisa Feldman Barrett;1963;Canada;University of Waterloo;no
Louis-Philippe Morency;1977;Canada;Massachusetts Institute of Technology;no
Martin Fleischmann;1927;Czech Republic;Imperial College London;no
Max Wertheimer;1880;Czech Republic;Charles University in Prague;no
Hassan Aref;1950;Egypt;Cornell University;no
Rolf Gindorf;1939;Germany;Institute for Advanced Study of Human Sexuality;no
Mihalis Yannakakis;1953;Greece;Princeton University;no
Sanjeev Arora;1968;India;Massachusetts Institute of Technology;no
C.N.R. Rao;1934;India;Purdue University;no
Sanjeev Arora;1968;India;University of California, Berkeley;no
C.N.R. Rao;1934;India;Banaras Hindu University;no
Jack van Lint;1932;Indonesia;Utrecht University;no
Habibollah Hedayat;1917;Iran;University of London;no
Zabihollah Rezaee;1954;Iran;University of Mississippi;no
Habibollah Hedayat;1917;Iran;University of Paris;no
Parviz Moin;1952;Iran;Stanford University;no
Federico Capasso;1949;Italy;Sapienza University of Rome;no
Koenraad W Swart;1916;Netherlands;Leiden University;no
Nicolaas Kuiper;1920;Netherlands;Leiden University;no
Tjalling Charles Koopmans;1910;Netherlands;Leiden University;no
Eric Mazur;1954;Netherlands;Leiden University;no
Tjalling Charles Koopmans;1910;Netherlands;Utrecht University;no
Jean-Michel Bismut;1948;Portugal;University of Paris;no
Kirill Gurov;1918;Russia;Moscow State University;no
Sergey Vavilov;1891;Russia;Moscow State University;no
Aleksei Fedorovich Filippov;1923;Russia;Moscow State University;no
Andrey Korotayev;1961;Russia;Moscow State University;no
Lennart Axel Edvard Carleson;1928;Sweden;Uppsala University;no
Muzafer Sherif;1906;Turkey;Columbia University;no
Mark G. Krein;1907;Ukraine;Odessa University;no
Robert Watson;1977;United Kingdom;Carnegie Mellon University;no
Samuel Hollander;1937;United Kingdom;London School of Economics;no
Laurence Pearl;1956;United Kingdom;University College London;no
Samuel Hollander;1937;United Kingdom;Princeton University;no
Colin Blakemore;1944;United Kingdom;University of California, Berkeley;no
Richard Susskind;1961;United Kingdom;University of Glasgow;no
John Currie Gunn;1916;United Kingdom;University of Glasgow;no
Catherine Gody Wolf;1947;United States;Tufts University;no
Richard A. Epstein;1927;United States;University of Barcelona;no
Michael Munger;1958;United States;Washington University in St. Louis;no
Catherine Gody Wolf;1947;United States;Brown University;no
Michael Shulman;1980;United States;California Institute of Technology;no
Clarence Allen;1925;United States;California Institute of Technology;no
William M. Hartmann;1939;United States;Iowa State University;no
Ellen Silbergelld;1945;United States;Johns Hopkins University;no
Nathan Rosen;1909;United States;Massachusetts Institute of Technology;no
Clarence Allen;1925;United States;Reed College;no
David Eagleman;1971;United States;Rice University;no
Norman Abramson;1932;United States;Stanford University;no
William K. Hartmann;1939;United States;University of Arizona;no
Richard A. Epstein;1927;United States;University of California, Los Angeles;no
John D. Roberts;1918;United States;University of California, Los Angeles;no
Robert Rosen;1934;United States;University of Chicago;no
Irwin Weil;1928;United States;University of Chicago;no
Jeremiah P. Ostriker;1937;United States;University of Chicago;no
Philip Rabinowitz;1926;United States;University of Pennsylvania;no
Jesse Francis McClendon;1880;United States;University of Pennsylvania;no
Alan S. Kaufman;1944;United States;University of Pennsylvania;no
Nevin S. Scrimshaw;1918;United States;University of Rochester;no
Richard Allen Epstein;1943;United States;Yale University;no
Arthur C. Keller;1901;United States;Yale University;no
Leonard Susskind;1940;United States;Cornell University;no
Peter A. Carruthers;1935;United States;Cornell University;no
Leonard Susskind;1940;United States;City College of New York;no
Elmer L. Gaden Jr.;1923;United States;Columbia School of Engineering and Applied Science;no
Richard Allen Epstein;1943;United States;Columbia University;no
Arthur C. Keller;1901;United States;Columbia University;no
Alan S. Kaufman;1944;United States;Columbia University;no
Bruno H. Zimm;1920;United States;Columbia University;no
William J. Clench;1897;United States;University of Michigan;no
Donald Michie;1923;Burma;Balliol College, Oxford;no
Mike Morton;1924;England;University of Huddersfield;no
Mike Morton;1924;England;University of Leeds;no
Richard Susskind;1961;Scotland;Balliol College, Oxford;no
Colin Blakemore;1944;Warwickshire;University of Cambridge;no
Kazimierz Twardowski;1866;Austria;University of Vienna;no
Arnold Durig;1872;Austria;University of Innsbruck;no
Samuel Epstein;1919;Belarus;McGill University;no
Aise Johan De Jong;1966;Belgium;Radboud University Nijmegen;no
Irving Kaplansky;1917;Canada;Harvard University;no
Petr Beckmann;1924;Czech Republic;Academy of Sciences of the Czech Republic;no
Hassan Aref;1950;Egypt;University of Copenhagen;no
Jean-Pierre Changeux;1936;France;Pasteur Institute;no
Stanislas Dehaene;1965;France;School for Advanced Studies in the Social Sciences;no
Stanislas Dehaene;1965;France;University of Oregon;no
Felix Jacoby;1876;Germany;Humboldt University of Berlin;no
Carl Harries;1866;Germany;Humboldt University of Berlin;no
Erwin Kreyszig;1922;Germany;Darmstadt University;no
Otto Lehmann;1855;Germany;University of Strasbourg;no
Otto Schott;1851;Germany;University of Jena;no
Mihalis Yannakakis;1953;Greece;National Technical University of Athens;no
Prem Pandey;1945;India;Allahabad University;no
C.N.R. Rao;1934;India;University of Mysore;no
K.S Krishnan;1898;India;Madras Christian College;no
K.S Krishnan;1898;India;American College, Madurai;no
K.S Krishnan;1898;India;University of Calcutta;no
Habibollah Hedayat;1917;Iran;University of Tehran;no
Zabihollah Rezaee;1954;Iran;Tarleton State University;no
Parviz Moin;1952;Iran;University of Minnesota;no
Erminio Costa;1924;Italy;University of Cagliari;no
Nicola Fusco;1956;Italy;University of Naples Federico II;no
Kaoru Ishikawa;1915;Japan;University of Tokyo;no
Eric Mazur;1954;Netherlands;Harvard University;no
Nikolai Ivanovich Vavilov;1887;Russia;Russian State Agricultural University;no
Peter Ziegler;1928;Switzerland;University of Zurich;no
Muzafer Sherif;1906;Turkey;Istanbul University;no
Borys Yevhenovych Paton;1918;Ukraine;Kyiv Polytechnic Institute;no
Mark Kac;1914;Ukraine;Lviv University;no
Mike Morton;1924;United Kingdom;University of Huddersfield;no
Colin Blakemore;1944;United Kingdom;University of Cambridge;no
David Stoddart;1937;United Kingdom;University of Cambridge;no
Richard Susskind;1961;United Kingdom;Balliol College, Oxford;no
Laurence Pearl;1956;United Kingdom;Birkbeck, University of London;no
Mike Morton;1924;United Kingdom;University of Leeds;no
Margaret Becklake;1922;United Kingdom;University of the Witwatersrand;no
Robert Watson;1977;United Kingdom;Wolfson College, Cambridge;no
Richard Allen Epstein;1943;United States;University of Oxford;no
William M. Hartmann;1939;United States;University of Oxford;no
Nevin S. Scrimshaw;1918;United States;Harvard University;no
Norman Abramson;1932;United States;Harvard University;no
Irwin Weil;1928;United States;Harvard University;no
Jeremiah P. Ostriker;1937;United States;Harvard University;no
William J. Clench;1897;United States;Harvard University;no
Michael Munger;1958;United States;Davidson College;no
Peter A. Carruthers;1935;United States;Carnegie Institute of Technology;no
William Jaco;1940;United States;Fairmont State University;no
Albert Whitford;1905;United States;Milton College;no
Melvin Lerner;1929;United States;New York University;no
Richard Lerner;1938;United States;Northwestern University;no
Louis T. Wright;1881;United States;Clark Atlanta University;no
William Jaco;1940;United States;Pennsylvania State University;no
William K. Hartmann;1939;United States;Pennsylvania State University;no
Herschel H Cudd;1912;United States;University of Texas at Austin;no
Jesse Francis McClendon;1880;United States;University of Texas at Austin;no
Robert Alan Good;1922;United States;University of Minnesota Medical School;no
David Eagleman;1971;United States;Baylor College of Medicine;no
Louis T. Wright;1881;United States;Harvard Medical School;no
Mahlon Hoagland;1921;United States;Harvard Medical School;no
Elmer L. Gaden Jr.;1923;United States;New York University Polytechnic School of Engineering;no
John M Riebe;1921;United States;Rensselaer Polytechnic Institute;no
Michael E. Greenberg;1954;United States;Rockefeller University;no
David Eagleman;1971;United States;Salk Institute for Biological Studies;no
Richard Lerner;1938;United States;Stanford University School of Medicine;no
Robert Alan Good;1922;United States;University of Minnesota;no
Andrew Nelson Lytle;1902;United States;Vanderbilt University;no
Ellen Silbergelld;1945;United States;Vassar College;no
Michael E. Greenberg;1954;United States;Wesleyan University;no
John Wishart;1898;Scotland;University College London;no
Samuel L. Braunstein;1961;Australia;California Institute of Technology;no
Leon Mestel;1927;Australia;Trinity College, Cambridge;no
Arthur Richard Newton;1951;Australia;University of California, Berkeley;no
Wesley Kingston Whitten;1918;Australia;University of Sydney;no
Frank Spedding;1902;Canada;University of California;no
Yves Fortier;1914;Canada;Queen's University;no
Rosi Sexton;1977;France;University of Manchester;no
Bernard Amadei;1954;France;University of California, Berkeley;no
Alladi Ramakrishnan;1923;India;University of Manchester;no
Anil Kakodkar;1943;India;University of Nottingham;no
Willem Luyten;1899;Indonesia;Leiden University;no
Ali Khademhosseini;1975;Iran;Massachusetts Institute of Technology;no
Gustavo Colonnetti;1886;Italy;Mathematics;no
Hugh Wilson;1945;New Zealand;University of Canterbury;no
Imtiaz Gilani;1947;Pakistan;Rutgers University;no
Yash Pal;1919;Pakistan;Massachusetts Institute of Technology;no
Imtiaz Gilani;1947;Pakistan;University of Engineering and Technology, Peshawar;no
Manuel Buchwald;1940;Peru;Brandeis University;no
Manuel Buchwald;1940;Peru;Dartmouth College;no
Theodor Ionescu;1899;Romania;Alexandru Ioan Cuza University;no
Edward Eduard;1911;Ukraine;Jagiellonian University;no
Eduard Eduard;1911;Ukraine;Jagiellonian University;no
Kofler Eduard;1911;Ukraine;Jagiellonian University;no
Edward Kofler;1911;Ukraine;Jagiellonian University;no
Eduard Kofler;1911;Ukraine;Jagiellonian University;no
Kofler Kofler;1911;Ukraine;Jagiellonian University;no
Alan. Ashworth;1960;United Kingdom;Imperial College London;no
John Wishart;1898;United Kingdom;University College London;no
Alan. Ashworth;1960;United Kingdom;University College London;no
Alan Baker;1939;United Kingdom;University College London;no
Rosi Sexton;1977;United Kingdom;University of Manchester;no
Karen Uhlenbeck;1942;United States;Brandeis University;no
Kelly D. Brownell;1951;United States;Rutgers University;no
Mary K Gaillard;1939;United States;University of Paris;no
Kelly D. Brownell;1951;United States;Brown University;no
Robert Brode;1900;United States;California Institute of Technology;no
Alfred G. Knudson;1922;United States;California Institute of Technology;no
Harold J. Berman;1918;United States;Dartmouth College;no
Einar Hille;1894;United States;Stockholm University;no
Robert Resnick;1923;United States;Johns Hopkins University;no
Gene Grossman;1955;United States;Massachusetts Institute of Technology;no
Heidi Hammel;1960;United States;Massachusetts Institute of Technology;no
Jon Kleinberg;1971;United States;Massachusetts Institute of Technology;no
Jacob Lurie;1977;United States;Massachusetts Institute of Technology;no
Samuel Wagstaff;1945;United States;Massachusetts Institute of Technology;no
Jack Souther;1924;United States;Princeton University;no
Phillip Griffiths;1938;United States;Princeton University;no
William L. Jorgensen;1949;United States;Princeton University;no
David M. Ludlum;1910;United States;Princeton University;no
Hurd Willett;1903;United States;Princeton University;no
Kelly D. Brownell;1951;United States;Purdue University;no
Louis E. Brus;1943;United States;Rice University;no
Edward Brinton;1924;United States;University of California;no
Robert Kraft;1927;United States;University of California, Berkeley;no
David M. Ludlum;1910;United States;University of California, Berkeley;no
William Roush;1952;United States;University of California, Los Angeles;no
Marshall Rosenbluth;1927;United States;University of Chicago;no
Burton Edward Livingston;1875;United States;University of Chicago;no
Francis Clark Howell;1925;United States;University of Chicago;no
Robert Kraft;1927;United States;University of Washington;no
Donald H. Owings;1938;United States;University of Washington;no
Gene Grossman;1955;United States;Yale University;no
Harold J. Berman;1918;United States;Yale University;no
Walter O. Snelling;1880;United States;Yale University;no
Jon Kleinberg;1971;United States;Cornell University;no
Samuel Wagstaff;1945;United States;Cornell University;no
David Dahlin;1917;United States;University of South Dakota;no
Norman Shumway;1923;United States;Baylor University;no
Louis E. Brus;1943;United States;Columbia University;no
Bernard Dwork;1923;United States;Columbia University;no
Harvey Goldschmid;1940;United States;Columbia University;no
Alfred G. Knudson;1922;United States;Columbia University;no
Alexander Fleck;1889;Scotland;University of Glasgow;no
John Wishart;1898;Scotland;University of Cambridge;no
John Wishart;1898;Scotland;University of Edinburgh;no
Bertram Windle;1858;Staffordshire;Trinity College, Dublin;no
Marcela Carena;1962;Argentina;University of Hamburg;no
Luis Caffarelli;1948;Argentina;University of Buenos Aires;no
Georg Gottlob;1956;Austria;Vienna University of Technology;no
Gilbert Stork;1921;Belgium;University of Florida;no
Frank Spedding;1902;Canada;University of Michigan;no
John Cunningham McLennan;1867;Canada;University of Toronto;no
James Hillier;1915;Canada;University of Toronto;no
Louis Nirenberg;1925;Canada;McGill University;no
Yves Fortier;1914;Canada;McGill University;no
Louis Nirenberg;1925;Canada;New York University;no
Yves Fortier;1914;Canada;Laval University;no
Jovan Karamata;1902;Croatia;University of Belgrade;no
Gernot Zippe;1917;Czech Republic;University of Vienna;no
Bernard Amadei;1954;France;University of Toronto;no
Rosi Sexton;1977;France;University of Cambridge;no
Georges Reeb;1920;France;University of Strasbourg;no
Stefan Th. Gries;1970;Germany;University of Hamburg;no
Rolf Landauer;1927;Germany;Harvard University;no
Karl Otto Christe;1936;Germany;University of Stuttgart;no
Friedrich Engel;1861;Germany;Humboldt University of Berlin;no
David Milstein;1947;Germany;Hebrew University of Jerusalem;no
Friedrich Engel;1861;Germany;Leipzig University;no
Alwin Reinhold Korselt;1864;Germany;Leipzig University;no
Alwin Mittasch;1869;Germany;Leipzig University;no
Rolf Landauer;1927;Germany;Stuyvesant High School;no
Elisabeth S. Vrba;1942;Germany;University of Cape Town;no
Albert Adu Boahen;1932;Ghana;University of Ghana;no
Albert Adu Boahen;1932;Ghana;SOAS, University of London;no
Marcel Grossmann;1878;Hungary;University of Zurich;no
Alladi Ramakrishnan;1923;India;Tata Institute of Fundamental Research;no
Anil Kakodkar;1943;India;Ruparel College;no
Ali Khademhosseini;1975;Iran;University of Toronto;no
Gustavo Colonnetti;1886;Italy;Polytechnic University of Turin;no
Masatoshi Nei;1931;Japan;University of Miyazaki;no
Masatoshi Nei;1931;Japan;Kyoto University;no
Hendrik Lenstra;1949;Netherlands;University of Amsterdam;no
Bert Broer;1916;Netherlands;University of Amsterdam;no
Yash Pal;1919;Pakistan;Panjab University, Chandigarh;no
Imtiaz Gilani;1947;Pakistan;Asian Institute of Technology;no
Carlos Monge Medrano;1884;Peru;National University of San Marcos;no
Friedrich-Wilhelm Semmler;1860;Poland;University of Strasbourg;no
Theodor Ionescu;1899;Romania;Paris-Sorbonne University;no
Nicolae Popescu;1937;Romania;University of Bucharest;no
Theodor Ionescu;1899;Romania;University of Bucharest;no
Yuri Leonidovich;1945;Russia;Ural State Technical University;no
George Alexandrovic Ostrogorsky;1902;Russia;Heidelberg University;no
Basil Schonland;1896;South Africa;Rhodes University;no
Basil Schonland;1896;South Africa;Gonville and Caius College, Cambridge;no
Nikolai Chebotaryov;1894;Ukraine;Taras Shevchenko National University of Kyiv;no
Edward Eduard;1911;Ukraine;Lviv University;no
Eduard Eduard;1911;Ukraine;Lviv University;no
Kofler Eduard;1911;Ukraine;Lviv University;no
Edward Kofler;1911;Ukraine;Lviv University;no
Eduard Kofler;1911;Ukraine;Lviv University;no
Kofler Kofler;1911;Ukraine;Lviv University;no
Alexander Fleck;1889;United Kingdom;University of Glasgow;no
John Pendlebury;1904;United Kingdom;University of Cambridge;no
John Wishart;1898;United Kingdom;University of Cambridge;no
Rosi Sexton;1977;United Kingdom;University of Cambridge;no
Alan Baker;1939;United Kingdom;University of Cambridge;no
John Wishart;1898;United Kingdom;University of Edinburgh;no
John Pendlebury;1904;United Kingdom;Winchester College;no
John Bertrand Gurdon;1933;United Kingdom;Christ Church, Oxford;no
Ioan Mackenzie James;1928;United Kingdom;St Paul's School, London;no
Ioan Mackenzie James;1928;United Kingdom;The Queen's College, Oxford;no
Bertram Windle;1858;United Kingdom;Trinity College, Dublin;no
Wesley R. Elsberry;1960;United States;University of Florida;no
Karen Uhlenbeck;1942;United States;University of Michigan;no
Burton Edward Livingston;1875;United States;University of Michigan;no
Walter O. Snelling;1880;United States;Harvard University;no
William L. Jorgensen;1949;United States;Harvard University;no
William Roush;1952;United States;Harvard University;no
Marshall Rosenbluth;1927;United States;Harvard University;no
Francis Birch;1903;United States;Harvard University;no
Charles Bradfield Jr. Morrey;1907;United States;Harvard University;no
Walter O. Snelling;1880;United States;George Washington University;no
Hurd Willett;1903;United States;George Washington University;no
Jacob Lurie;1977;United States;Harvard College;no
Charles Bradfield Jr. Morrey;1907;United States;Master of Arts;no
Norman Shumway;1923;United States;Tarleton State University;no
Harvey Goldschmid;1940;United States;Columbia Law School;no
Edward Brinton;1924;United States;Haverford College;no
Marshall Rosenbluth;1927;United States;Stuyvesant High School;no
Jack Souther;1924;United States;University of British Columbia;no
Gordon Morgan Holmes;1876;Republic of Ireland;Trinity College, Dublin;no
Arthur Richard Newton;1951;Australia;University of Melbourne;no
Samuel L. Braunstein;1961;Australia;University of Melbourne;no
