Savas Dimopoulos;1952;turkey;chicago;scientist;no
Waldemar Haffkine;1860;ukraine;odessa;scientist;no
Frank Hawthorne;1946;united kingdom;imperiallondon;scientist;no
Richard J. Puddephatt;1943;united kingdom;london;scientist;no
Gwilym Jenkins;1933;united kingdom;london;scientist;no
Richard J. Puddephatt;1943;united kingdom;london;scientist;no
John  Henry Poynting;1852;united kingdom;manchester;scientist;no
Sydney Chapman;1888;united kingdom;manchester;scientist;no
S. Francis Boys;1911;united kingdom;trinitycambridge;scientist;no
Sydney Chapman;1888;united kingdom;trinitycambridge;scientist;no
Tim Pedley;1942;united kingdom;trinitycambridge;scientist;no
John R Krebs;1945;united kingdom;pembrokeoxford;scientist;no
Frank Hawthorne;1946;united kingdom;mcmaster;scientist;no
John Davidson;1878;united kingdom;aberdeen;scientist;no
Robert Alexander Rankin;1915;united kingdom;glasgow;scientist;no
Peter V. E. McClintock;1940;united kingdom;oxford;scientist;no
Peter Green;1950;united kingdom;oxford;scientist;no
Grenville Turner;1936;united kingdom;oxford;scientist;no
Myrtelle Canavan;1879;united states;drexelmedicine;scientist;no
Randy Pausch;1960;united states;carnegiemellon;scientist;no
Sandra Bem;1944;united states;carnegiemellon;scientist;no
John Heysham Gibbon;1903;united states;thomasjefferson;scientist;no
Louis A. Gottschalk;1916;united states;washingtoninstlouis;scientist;no
Randy Pausch;1960;united states;brown;scientist;no
Mark Adler;1959;united states;californiainstitutetechnology;scientist;no
Harry Bryden;1946;united states;dartmouth;scientist;no
Claude Mason Steele;1946;united states;hiram;scientist;no
Peter J. Denning;1942;united states;massachusettsinstitutetechnology;scientist;no
Harry Bryden;1946;united states;massachusettsinstitutetechnology;scientist;no
John Heysham Gibbon;1903;united states;princeton;scientist;no
John R. Jr. Stallings;1935;united states;princeton;scientist;no
Arthur Gene Hansen;1925;united states;purdue;scientist;no
Michael Turner;1949;united states;stanford;scientist;no
William Draper Harkins;1873;united states;stanford;scientist;no
Roderic Ai Camp;1945;united states;arizona;scientist;no
Roderick Sprague;1933;united states;arizona;scientist;no
Charles P. Thacker;1943;united states;californiaberkeley;scientist;no
Hermann Irving Schlesinger;1882;united states;chicago;scientist;no
Luis Alvarez;1911;united states;chicago;scientist;no
Nancy Davis Griffeth;1945;united states;chicago;scientist;no
Lafayette B. Mendel;1872;united states;yale;scientist;no
Paul Butler;1961;united states;yale;scientist;no
William H. Baxter;1949;united states;cornell;scientist;no
David White;1862;united states;cornell;scientist;no
Roderick Sprague;1933;united states;doctorphilosophy;scientist;no
Robert Alan Frosch;1928;united states;columbia;scientist;no
Spencer Bloch;1944;united states;columbia;scientist;no
Charles P. Thacker;1943;united states;ethzurich;scientist;no
Mark Adler;1959;united states;florida;scientist;no
Myrtelle Canavan;1879;united states;michigan;scientist;no
Sandra Bem;1944;united states;michigan;scientist;no
David G. Messerschmitt;1945;united states;michigan;scientist;no
Harry Thomas Gisborne;1893;united states;michigan;scientist;no
Julian Coolidge;1873;united states;oxford;scientist;no
Alimuddin Zumla;1955;zambia;londonschoolhygiene&tropicalmedicine;scientist;no
S. Francis Boys;1911;england cricket team;trinitycambridge;scientist;no
Miles Reid;1948;hertfordshire;cambridge;scientist;no
Peter Green;1950;england;sheffield;scientist;no
Robert Alexander Rankin;1915;scotland;cambridge;scientist;no
Robert Alexander Rankin;1915;scotland;birmingham;scientist;no
Donald Melrose;1940;australia;tasmania;scientist;no
Donald Melrose;1940;australia;westernaustralia;scientist;no
Peter Schuster;1941;austria;maxplanckinstituteforbiophysicalchemistry;scientist;no
D. K. Ray-Chaudhuri;1933;bangladesh;calcutta;scientist;no
Yakov Borisovich Zeldovich;1914;belarus;saintpetersburg;scientist;no
Lloyd Pidgeon;1903;canada;mcgill;scientist;no
Lorne Babiuk;1946;canada;britishcolumbia;scientist;no
Lorne Babiuk;1946;canada;saskatchewan;scientist;no
Ying-shih Yu;1930;china;harvard;scientist;no
Hellmut Wilhelm;1905;china;humboldtberlin;scientist;no
Andreas Franz Wilhelm Schimper;1856;france;strasbourg;scientist;no
Eberhard Rees;1908;germany;stuttgart;scientist;no
Otto Diels;1876;germany;humboldtberlin;scientist;no
Karl Bopp;1877;germany;heidelberg;scientist;no
Wolfgang Bibel;1938;germany;ludwigmaximilianmunich;scientist;no
Leslie Valiant;1949;hungary;cambridge;scientist;no
NAMAN Ambalal Sarabhai;1919;india;cambridge;scientist;no
Froilano de Mello;1887;india;goamedical;scientist;no
S. A. Choudum;1947;india;karnatak;scientist;no
Rajeev Kumar Varshney;1973;india;chaudharycharansingh;scientist;no
Madhu Sudan;1966;india;indianinstitutetechnologydelhi;scientist;no
Uzi Vishkin;1953;israel;hebrewjerusalem;scientist;no
Jacob Wolfowitz;1910;poland;newyork;scientist;no
Victor Vasil'evich Borisov;1937;russia;saintpetersburg;scientist;no
Vladimir Fock;1898;russia;saintpetersburg;scientist;no
Yakov Eliashberg;1946;russia;saintpetersburg;scientist;no
Savas Dimopoulos;1952;turkey;houston;scientist;no
Sergei Voloshin;1953;ukraine;nationalresearchnuclearmephi;scientist;no
Mikhail Kadets;1923;ukraine;kharkiv;scientist;no
Igor R. Shafarevich;1923;ukraine;steklovinstitutemathematics;scientist;no
Robert Alexander Rankin;1915;united kingdom;cambridge;scientist;no
John  Henry Poynting;1852;united kingdom;cambridge;scientist;no
Miles Reid;1948;united kingdom;cambridge;scientist;no
Grenville Turner;1936;united kingdom;cambridge;scientist;no
Sheila Patricia Violet Sherlock;1918;united kingdom;edinburgh;scientist;no
Sydney Selwyn;1934;united kingdom;edinburgh;scientist;no
Sydney Selwyn;1934;united kingdom;edinburghmedicalschool;scientist;no
Peter V. E. McClintock;1940;united kingdom;queensbelfast;scientist;no
John Davidson;1878;united kingdom;robertgordons;scientist;no
Peter Neumann;1940;united kingdom;queensoxford;scientist;no
Robert Alexander Rankin;1915;united kingdom;birmingham;scientist;no
Peter Green;1950;united kingdom;sheffield;scientist;no
James Cullen Martin;1928;united states;harvard;scientist;no
Julian Coolidge;1873;united states;harvard;scientist;no
Nancy Davis Griffeth;1945;united states;harvard;scientist;no
Alexander Rich;1924;united states;harvard;scientist;no
Harold Zirin;1929;united states;harvard;scientist;no
David Francis Barrow;1888;united states;harvard;scientist;no
Arthur Gene Hansen;1925;united states;casewesternreserve;scientist;no
Roderic Ai Camp;1945;united states;georgewashington;scientist;no
William Duane;1872;united states;humboldtberlin;scientist;no
Peter J. Denning;1942;united states;manhattan;scientist;no
Myrtelle Canavan;1879;united states;michigan;scientist;no
Nancy Davis Griffeth;1945;united states;michigan;scientist;no
Harry B. Gray;1935;united states;northwestern;scientist;no
Roderick Sprague;1933;united states;bachelorarts;scientist;no
Roderick Sprague;1933;united states;masterarts;scientist;no
Larry Brilliant;1944;united states;professionaldegreespublichealth;scientist;no
David G. Messerschmitt;1945;united states;colorado;scientist;no
Louis A. Gottschalk;1916;united states;soldaninternationalstudieshighschool;scientist;no
Roderick Sprague;1933;united states;washington;scientist;no
Paul Butler;1961;united states;harvardlawschool;scientist;no
Robert Banks;1921;united states;southeastmissouri;scientist;no
John R. Jr. Stallings;1935;united states;arkansas;scientist;no
David Francis Barrow;1888;united states;georgia;scientist;no
Allan Schore;1943;united states;pittsburgh;scientist;no
Edward Lachapelle;1926;united states;pugetsound;scientist;no
James Cullen Martin;1928;united states;vanderbilt;scientist;no
David P. Anderson;1955;united states;wesleyan;scientist;no
Harry B. Gray;1935;united states;westernkentucky;scientist;no
Alimuddin Zumla;1955;zambia;texashealthsciencecenterathouston;scientist;no
Alimuddin Zumla;1955;zambia;zambia;scientist;no
Alimuddin Zumla;1955;zambia;royalpostgraduatemedicalschool;scientist;no
Sheila Patricia Violet Sherlock;1918;republic of ireland;edinburgh;scientist;no
Kathleen Ollerenshaw;1912;england national football team;somervilleoxford;scientist;no
Frederick Stratten Russell;1897;dorset;cambridge;scientist;no
Frederick Stratten Russell;1897;england;cambridge;scientist;no
Paul Baran;1926;grodno region;drexel;scientist;no
Paul Baran;1926;grodno region;californialosangeles;scientist;no
Arnold Wolfendale;1927;warwickshire;manchester;scientist;no
Kelvin Lancaster;1924;australia;london;scientist;no
Kelvin Lancaster;1924;australia;sydney;scientist;no
Nial J. Wheate;1976;australia;newsouthwales;scientist;no
Nial J. Wheate;1976;australia;australiandefenceforceacademy;scientist;no
Walker A. Rosenblith;1913;austria;bordeaux;scientist;no
Gerald Stourzh;1929;austria;vienna;scientist;no
Paul Baran;1926;belarus;drexel;scientist;no
Paul Baran;1926;belarus;californialosangeles;scientist;no
Maurice Anthony Biot;1905;belgium;californiainstitutetechnology;scientist;no
W. Roger Graham;1919;canada;toronto;scientist;no
Eugenia del Pino;1945;ecuador;emory;scientist;no
Bernard O. Koopman;1900;france;harvard;scientist;no
Santosh Vempala;1971;india;carnegiemellon;scientist;no
Suhas Patankar;1941;india;london;scientist;no
Lalji Singh;1947;india;banarashindu;scientist;no
Suhas Patankar;1941;india;savitribaiphulepune;scientist;no
Ali Abkar;1963;iran;lund;scientist;no
Aldo Pontremoli;1896;italy;sapienzarome;scientist;no
Nassim Nicholas Taleb;1960;lebanon;paris;scientist;no
Nassim Nicholas Taleb;1960;lebanon;parisdauphine;scientist;no
Donald Kagan;1932;lithuania;brown;scientist;no
Donald Kagan;1932;lithuania;ohio;scientist;no
Piet Hut;1952;netherlands;utrecht;scientist;no
Krystyna Kuperberg;1944;poland;rice;scientist;no
Lennart Ljung;1946;sweden;lund;scientist;no
Mikhail Gurevich;1878;ukraine;moscow;scientist;no
Kathleen Ollerenshaw;1912;united kingdom;somervilleoxford;scientist;no
H. F. Baker;1866;united kingdom;stjohnscambridge;scientist;no
George Weston;1925;united kingdom;london;scientist;no
Angela Little;1949;united kingdom;london;scientist;no
Arnold Wolfendale;1927;united kingdom;manchester;scientist;no
Lisa Harvey-Smith;1979;united kingdom;manchester;scientist;no
John Zachary Young;1907;united kingdom;oxford;scientist;no
Angela Little;1949;united kingdom;surrey;scientist;no
Angela Little;1949;united kingdom;sussex;scientist;no
John Zachary Young;1907;united kingdom;magdalenoxford;scientist;no
Frederick Stratten Russell;1897;united kingdom;cambridge;scientist;no
Jeffrey M. Bradshaw;1956;united states;brighamyoung;scientist;no
Dorothy Bernstein;1914;united states;brown;scientist;no
Diana Blumberg Baumrind;1927;united states;hunter;scientist;no
Francis B. Francois;1934;united states;iowa;scientist;no
Edwin Hall;1855;united states;johnshopkins;scientist;no
Martin Buerger;1903;united states;massachusettsinstitutetechnology;scientist;no
Mary Florentine;1950;united states;massachusettsinstitutetechnology;scientist;no
Robert Frascino;1952;united states;oberlin;scientist;no
Michael A. Barry;1948;united states;princeton;scientist;no
Dennis A. Dougherty;1952;united states;princeton;scientist;no
Richard M. Myers;1954;united states;californiaberkeley;scientist;no
Diana Blumberg Baumrind;1927;united states;californiaberkeley;scientist;no
G. Wayne Clough;1941;united states;californiaberkeley;scientist;no
Robert Frascino;1952;united states;californiasanfrancisco;scientist;no
Joseph J. Katz;1912;united states;chicago;scientist;no
Rachel Fuller Brown;1898;united states;chicago;scientist;no
Jeffrey M. Bradshaw;1956;united states;utah;scientist;no
Jeffrey M. Bradshaw;1956;united states;washington;scientist;no
Dennis A. Dougherty;1952;united states;yale;scientist;no
Peter B. Dervan;1945;united states;yale;scientist;no
Louis Gross;1952;united states;cornell;scientist;no
Peter J. Fos;1949;united states;lsuhealthsciencescenterneworleans;scientist;no
Julius Blank;1925;united states;citynewyork;scientist;no
Peter Cooper Hewitt;1861;united states;columbiaschoolengineeringandappliedscience;scientist;no
Clifton C. Edom;1907;united states;missouri;scientist;no
Orrin Frink Jr.;1901;united states;columbia;scientist;no
Francis William Lawvere;1937;united states;columbia;scientist;no
Dana Shires;1932;united states;florida;scientist;no
Anita L. Allen;1953;united states;michigan;scientist;no
Dana Shires;1932;united states;bachelorscience;scientist;no
Peter B. Dervan;1945;united states;boston;scientist;no
Marcia  Kemper McNutt;1952;united states;colorado;scientist;no
Dana Shires;1932;united states;doctormedicine;scientist;no
Francis B. Francois;1934;united states;georgewashington;scientist;no
Ossian Sweet;1895;united states;howard;scientist;no
Michael A. Barry;1948;united states;mcgill;scientist;no
Mary Florentine;1950;united states;northeastern;scientist;no
Michael A. Barry;1948;united states;cambridge;scientist;no
Otto Schmidt;1891;mogilev region;tarasshevchenkonationalkyiv;scientist;no
Alexander Macfarlane;1851;scotland;edinburgh;scientist;no
Keith Peters;1938;wales;cardiffschoolmedicine;scientist;no
Kelvin Lancaster;1924;australia;londoninternationalprogrammes;scientist;no
Otto Schmidt;1891;belarus;tarasshevchenkonationalkyiv;scientist;no
W. Roger Graham;1919;canada;unitedwinnipeg;scientist;no
Carlos Ruiz Fuller;1916;chile;chile;scientist;no
Eugenia del Pino;1945;ecuador;vassar;scientist;no
Girsh Blumberg;1959;estonia;tartu;scientist;no
Philippe Flajolet;1948;france;parissud;scientist;no
Sophie Morel;1979;france;parissud;scientist;no
Philippe Flajolet;1948;france;parisdiderot;scientist;no
Suhas Patankar;1941;india;indianinstitutetechnologybombay;scientist;no
Abraham Nitzan;1944;israel;hebrewjerusalem;scientist;no
Abraham Nitzan;1944;israel;telaviv;scientist;no
Masayoshi Nagata;1927;japan;nagoya;scientist;no
Mitsuhiro Yanagida;1941;japan;tokyo;scientist;no
Oleg Tozoni;1927;kazakhstan;kyivpolytechnicinstitute;scientist;no
Nassim Nicholas Taleb;1960;lebanon;whartonschoolpennsylvania;scientist;no
Donald Kagan;1932;lithuania;brooklyn;scientist;no
Piet Hut;1952;netherlands;amsterdam;scientist;no
Noor Muhammad Butt;1936;pakistan;punjab;scientist;no
Noor Muhammad Butt;1936;pakistan;birmingham;scientist;no
Krystyna Kuperberg;1944;poland;warsaw;scientist;no
Roman Sikorski;1920;poland;warsaw;scientist;no
Liviu Librescu;1930;romania;politehnicabucharest;scientist;no
Maurice Audin;1932;tunisia;algiers;scientist;no
Alexander Kordyuk;1967;ukraine;moscowinstitutephysicsandtechnology;scientist;no
Boris Levitan;1914;ukraine;kharkiv;scientist;no
Alexander Macfarlane;1851;united kingdom;edinburgh;scientist;no
Keith Peters;1938;united kingdom;cardiffschoolmedicine;scientist;no
Lisa Harvey-Smith;1979;united kingdom;newcastle;scientist;no
Angela Little;1949;united kingdom;goldsmithslondon;scientist;no
Lisa Harvey-Smith;1979;united kingdom;jodrellbankobservatory;scientist;no
G. Wayne Clough;1941;united states;georgiainstitutetechnology;scientist;no
Robert Walter Johnson;1899;united states;lincoln;scientist;no
Michael A. Barry;1948;united states;schoolforadvancedstudiesinsocialsciences;scientist;no
Peter J. Fos;1949;united states;neworleans;scientist;no
Marcia  Kemper McNutt;1952;united states;scrippsinstitutionoceanography;scientist;no
Edwin Hall;1855;united states;bowdoin;scientist;no
Dennis A. Dougherty;1952;united states;bucknell;scientist;no
Anita L. Allen;1953;united states;harvardlawschool;scientist;no
Robert Walter Johnson;1899;united states;meharrymedical;scientist;no
Anita L. Allen;1953;united states;newflorida;scientist;no
Peter J. Fos;1949;united states;tulane;scientist;no
Richard M. Myers;1954;united states;alabama;scientist;no
Robert Frascino;1952;united states;cincinnati;scientist;no
James Whitehead;1936;united states;iowa;scientist;no
James Whitehead;1936;united states;vanderbilt;scientist;no
Ossian Sweet;1895;united states;wilberforce;scientist;no
David Malcolm Potts;1952;england;kingslondon;scientist;no
David Malcolm Potts;1952;england;cambridge;scientist;no
David Malcolm Potts;1952;essex;kingslondon;scientist;no
David Malcolm Potts;1952;essex;cambridge;scientist;no
R. I. Moore;1941;northern ireland;oxford;scientist;no
R. I. Moore;1941;northern ireland;mertonoxford;scientist;no
Edgar Harold Andrews;1932;oxfordshire;london;scientist;no
Jan Blommaert;1961;belgium;antwerp;scientist;no
Jan Blommaert;1961;belgium;ghent;scientist;no
Nivio Ziviani;1946;brazil;waterloo;scientist;no
Nivio Ziviani;1946;brazil;universidadefederaldeminasgerais;scientist;no
David Sankoff;1942;canada;mcgill;scientist;no
Christoph Steinbeck;1966;germany;bonn;scientist;no
H. Narayan Murthy;1924;india;katholiekeuniversiteitleuven;scientist;no
H. Narayan Murthy;1924;india;mysore;scientist;no
Mohammad Javad Abdolmohammadi;1950;iran;indiana;scientist;no
Sadegh Zibakalam;1948;iran;bradford;scientist;no
P. Eline Slagboom;1960;netherlands;leiden;scientist;no
Alexei Mikhailovich Vasiliev;1939;russia;moscowinstituteinternationalrelations;scientist;no
Arturo Azcorra;1962;spain;technicalmadrid;scientist;no
Edgar Harold Andrews;1932;united kingdom;london;scientist;no
David Malcolm Potts;1952;united kingdom;kingslondon;scientist;no
R. I. Moore;1941;united kingdom;oxford;scientist;no
David Malcolm Potts;1952;united kingdom;cambridge;scientist;no
Richard H. Grove;1955;united kingdom;cambridge;scientist;no
Helen Czerski;1978;united kingdom;churchillcambridge;scientist;no
R. I. Moore;1941;united kingdom;mertonoxford;scientist;no
Godfrey Matthew Hewitt;1940;united kingdom;birmingham;scientist;no
Eric R. Braverman;1957;united states;brandeis;scientist;no
Guy Consolmagno;1952;united states;massachusettsinstitutetechnology;scientist;no
Guy Consolmagno;1952;united states;arizona;scientist;no
Randy Wayne;1955;united states;californialosangeles;scientist;no
Douglas C. Wallace;1946;united states;yale;scientist;no
Douglas C. Wallace;1946;united states;cornell;scientist;no
Judith O. Becker;1932;united states;michigan;scientist;no
Henry W. Gould;1928;united states;virginia;scientist;no
Michelle Copeland;1949;united states;harvard;scientist;no
Leston Havens;1924;united states;weillcornellmedical;scientist;no
Michelle Copeland;1949;united states;newyork;scientist;no
Jeanne Liedtka;1955;united states;virginiadardenschoolbusiness;scientist;no
Eric R. Braverman;1957;united states;newyorkschoolmedicine;scientist;no
Lucy Shapiro;1940;united states;alberteinsteinmedicine;scientist;no
Lucy Shapiro;1940;united states;brooklyn;scientist;no
Randy Wayne;1955;united states;massachusetts;scientist;no
Maggie Aderin-Pocock;1968;england;imperiallondon;scientist;no
Paul Frampton;1943;england;oxford;scientist;no
Struther Arnott;1934;scotland;glasgow;scientist;no
Paul Frampton;1943;worcestershire;oxford;scientist;no
Robin Warren;1937;australia;adelaide;scientist;no
Otto Redlich;1896;austria;vienna;scientist;no
Erik Demaine;1981;canada;waterloo;scientist;no
Erik Demaine;1981;canada;dalhousie;scientist;no
Pierre Samuel;1921;france;princeton;scientist;no
Waloddi Weibull;1887;france;royalinstitutetechnology;scientist;no
Waloddi Weibull;1887;france;uppsala;scientist;no
Ursula Martius Franklin;1921;germany;toronto;scientist;no
Karl Dietrich Bracher;1922;germany;harvard;scientist;no
Manchanahalli Rangaswamy Satyanarayana Rao;1948;india;indianinstitutescience;scientist;no
Malcolm Kerr;1931;lebanon;johnshopkins;scientist;no
Malcolm Kerr;1931;lebanon;princeton;scientist;no
Nachman Aronszajn;1907;poland;paris;scientist;no
Leopold Infeld;1898;poland;jagiellonian;scientist;no
Wojciech H. Zurek;1951;poland;jagiellonian;scientist;no
Victor Ginzburg;1957;russia;moscow;scientist;no
Alfred Tauber;1866;slovakia;vienna;scientist;no
Manfred Sakel;1900;ukraine;vienna;scientist;no
Maggie Aderin-Pocock;1968;united kingdom;imperiallondon;scientist;no
Dominic Alexander Sebastian Montserrat;1964;united kingdom;london;scientist;no
Yvonne Barr;1932;united kingdom;london;scientist;no
E.W. Hobson;1856;united kingdom;christscambridge;scientist;no
John Skehel;1941;united kingdom;manchesterinstitutescienceandtechnology;scientist;no
John Skehel;1941;united kingdom;aberystwyth;scientist;no
Simon Conway Morris;1951;united kingdom;bristol;scientist;no
Struther Arnott;1934;united kingdom;glasgow;scientist;no
Paul Frampton;1943;united kingdom;oxford;scientist;no
Roy Daniells;1902;united kingdom;toronto;scientist;no
Samuel Frederick Edwards;1928;united kingdom;harvard;scientist;no
Timothy P. Lodge;1954;united kingdom;harvard;scientist;no
Frederic Brewster Loomis;1873;united states;amherst;scientist;no
William C. Boyd;1903;united states;boston;scientist;no
Lisa Bero;1958;united states;duke;scientist;no
David Levering Lewis;1936;united states;londonschooleconomics;scientist;no
Richard Scheller;1953;united states;californiainstitutetechnology;scientist;no
Richard Price;1943;united states;californiainstitutetechnology;scientist;no
Thomas J. McCarthy;1956;united states;massachusettsinstitutetechnology;scientist;no
Amy B. Smith;1962;united states;massachusettsinstitutetechnology;scientist;no
Peter Samson;1941;united states;massachusettsinstitutetechnology;scientist;no
David Vogan;1954;united states;massachusettsinstitutetechnology;scientist;no
Alan Tower Waterman;1892;united states;princeton;scientist;no
Larry Laudan;1941;united states;princeton;scientist;no
Hal Anger;1920;united states;californiaberkeley;scientist;no
Allan V. Cox;1926;united states;californiaberkeley;scientist;no
Geoffrey Marcy;1954;united states;californialosangeles;scientist;no
Edward G. Coffman;1934;united states;californialosangeles;scientist;no
Geoffrey Marcy;1954;united states;californiasantacruz;scientist;no
Robert Lee Moore;1882;united states;chicago;scientist;no
Alvin M Weinberg;1915;united states;chicago;scientist;no
W. I. Thomas;1863;united states;chicago;scientist;no
Adam Frank;1962;united states;washington;scientist;no
Benjamin Solomon Carson;1951;united states;yale;scientist;no
George Irving Bell;1926;united states;cornell;scientist;no
William E. Gordon;1918;united states;cornell;scientist;no
Richard Price;1943;united states;cornell;scientist;no
James Frederick Bonk;1931;united states;doctorphilosophy;scientist;no
Anatole Katok;1944;united states;moscow;scientist;no
Marvin Harris;1927;united states;columbia;scientist;no
David Levering Lewis;1936;united states;columbia;scientist;no
Richard Scheller;1953;united states;columbia;scientist;no
Christine King Farris;1927;united states;columbia;scientist;no
Archie Carr;1909;united states;florida;scientist;no
Benjamin Solomon Carson;1951;united states;michigan;scientist;no
William C. Boyd;1903;united states;harvard;scientist;no
George Irving Bell;1926;united states;harvard;scientist;no
Frank K. Edmondson;1912;united states;harvard;scientist;no
David Eisenberg;1939;united states;harvard;scientist;no
Igor Petrovich Ivanov;1923;georgia;saintpetersburg;scientist;no
Nigel Hitchin;1946;derbyshire;jesusoxford;scientist;no
Nigel Hitchin;1946;derbyshire;wolfsonoxford;scientist;no
Paul Frampton;1943;england;brasenoseoxford;scientist;no
John Milne Bramwell;1852;scotland;edinburgh;scientist;no
Struther Arnott;1934;scotland;hamiltonacademy;scientist;no
Paul Frampton;1943;worcestershire;brasenoseoxford;scientist;no
Elizabeth Blackburn;1948;australia;cambridge;scientist;no
Elizabeth Blackburn;1948;australia;melbourne;scientist;no
Yusif Museibovich Kerimov;1926;azerbaijan;azerbaijanoilacademy;scientist;no
Jean Bourgain;1954;belgium;vrijeuniversiteitbrussel;scientist;no
Kris Lane;1967;canada;coloradoboulder;scientist;no
Kris Lane;1967;canada;minnesota;scientist;no
Ursula Martius Franklin;1921;germany;technicalberlin;scientist;no
S. S. Abhyankar;1930;india;harvard;scientist;no
S. S. Abhyankar;1930;india;institutescience;scientist;no
Szolem Mandelbrojt;1899;poland;parissorbonne;scientist;no
Nachman Aronszajn;1907;poland;warsaw;scientist;no
Szolem Mandelbrojt;1899;poland;kharkiv;scientist;no
Vinod Scaria;1981;tanzania;savitribaiphulepune;scientist;no
George Kistiakowsky;1900;ukraine;humboldtberlin;scientist;no
Anatoly Petrovich Alexandrov;1903;ukraine;tarasshevchenkonationalkyiv;scientist;no
John Myhill;1923;united kingdom;harvard;scientist;no
Dominic Alexander Sebastian Montserrat;1964;united kingdom;durham;scientist;no
Samuel Frederick Edwards;1928;united kingdom;cambridge;scientist;no
G. Evelyn Hutchinson;1903;united kingdom;cambridge;scientist;no
Malcolm Longair;1941;united kingdom;cambridge;scientist;no
Simon Conway Morris;1951;united kingdom;cambridge;scientist;no
John Milne Bramwell;1852;united kingdom;edinburgh;scientist;no
Struther Arnott;1934;united kingdom;hamiltonacademy;scientist;no
Paul Frampton;1943;united kingdom;brasenoseoxford;scientist;no
Nigel Hitchin;1946;united kingdom;jesusoxford;scientist;no
E.W. Hobson;1856;united kingdom;royalschoolmines;scientist;no
Roy Daniells;1902;united kingdom;britishcolumbia;scientist;no
Nigel Hitchin;1946;united kingdom;wolfsonoxford;scientist;no
George Bergman;1943;united states;harvard;scientist;no
Stephen Lichtenbaum;1939;united states;harvard;scientist;no
Jay Gogue;1947;united states;auburn;scientist;no
James Frederick Bonk;1931;united states;bachelorscience;scientist;no
Arthur J. Deikman;1929;united states;harvard;scientist;no
Alfred Hershey;1908;united states;michigan;scientist;no
Jay Gogue;1947;united states;michigan;scientist;no
Lisa Bero;1958;united states;michigan;scientist;no
W. I. Thomas;1863;united states;tennessee;scientist;no
Hermann Biggs;1859;united states;newyorkschoolmedicine;scientist;no
Phillip Allen Sharp;1944;united states;union;scientist;no
David Levering Lewis;1936;united states;fisk;scientist;no
Arthur J. Deikman;1929;united states;harvardmedicalschool;scientist;no
Frank K. Edmondson;1912;united states;indianabloomington;scientist;no
Frederic Brewster Loomis;1873;united states;ludwigmaximilianmunich;scientist;no
Christine King Farris;1927;united states;spelman;scientist;no
Richard Price;1943;united states;stuyvesanthighschool;scientist;no
David Eisenberg;1939;united states;queensoxford;scientist;no
Robert S. Barton;1925;united states;iowa;scientist;no
Larry Laudan;1941;united states;kansas;scientist;no
Thomas J. McCarthy;1956;united states;massachusettsamherst;scientist;no
John S. Waugh;1929;windham county, connecticut;californiainstitutetechnology;scientist;no
John S. Waugh;1929;windham county, connecticut;dartmouth;scientist;no
Enrique Gaviola;1900;argentina;nationallaplata;scientist;no
John Stillwell;1942;australia;massachusettsinstitutetechnology;scientist;no
Gordon Leslie Ada;1922;australia;sydney;scientist;no
Axel Cleeremans;1962;belgium;carnegiemellon;scientist;no
Michael Inzlicht;1972;canada;brown;scientist;no
James E. Gill;1901;canada;princeton;scientist;no
Keith Holyoak;1950;canada;stanford;scientist;no
Edward C. T. Chao;1919;china;chicago;scientist;no
Mohamed Hashish;1947;egypt;concordia;scientist;no
Henri Kagan;1930;france;paris;scientist;no
Henri Kagan;1930;france;chimieparistech;scientist;no
Andrew Michael Bruckner;1932;germany;californialosangeles;scientist;no
Narinder Singh Kapany;1926;india;imperiallondon;scientist;no
Salimuzzaman Siddiqui;1897;india;london;scientist;no
C. Kumar N. Patel;1938;india;stanford;scientist;no
Robert Runnels Williams;1886;india;chicago;scientist;no
Salimuzzaman Siddiqui;1897;india;aligarhmuslim;scientist;no
Ali Ansari;1967;italy;london;scientist;no
Emilio Bizzi;1933;italy;sapienzarome;scientist;no
Donald Zilversmit;1919;netherlands;californiaberkeley;scientist;no
Alexander van Oudenaarden;1970;netherlands;delfttechnology;scientist;no
Samuel Karlin;1924;poland;illinoisinstitutetechnology;scientist;no
Andrzej Szczeklik;1938;poland;jagiellonian;scientist;no
Samuel Karlin;1924;poland;princeton;scientist;no
Lev Aleksandrovich Chugaev;1873;russia;moscow;scientist;no
Sten Grillner;1941;sweden;gothenburg;scientist;no
Arne Bjerhammar;1917;sweden;royalinstitutetechnology;scientist;no
Daniel A. Foss;1940;united states;brandeis;scientist;no
Gerald R. Ash;1942;united states;rutgers;scientist;no
Ralph L. Brinster;1932;united states;rutgers;scientist;no
George Willard Martin;1886;united states;rutgers;scientist;no
James Alexander Green;1926;united states;stjohnscambridge;scientist;no
Iris M. Ovshinsky;1927;united states;doctorate;scientist;no
Iris M. Ovshinsky;1927;united states;biochemistry;scientist;no
Gerald R. Ash;1942;united states;californiainstitutetechnology;scientist;no
Hugh Bradner;1915;united states;californiainstitutetechnology;scientist;no
Anthony L. Turkevich;1916;united states;dartmouth;scientist;no
Mildred Cohn;1913;united states;hunter;scientist;no
Helen Dinerman;1920;united states;hunter;scientist;no
Mack A. Breazeale;1930;united states;berea;scientist;no
Mary Ellen Avery;1927;united states;johnshopkins;scientist;no
John B. Whitehead;1872;united states;johnshopkins;scientist;no
Manson Benedict;1907;united states;massachusettsinstitutetechnology;scientist;no
